repo,id,author,author_type,created_at,updated_at,issue_url,html_url
lsf,1140063391,bryantal,User,2019-11-01T16:32:15Z,2022-05-27T21:51:01Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/64,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/64#issuecomment-1140063391
lsf,1140063427,bryantal,User,2019-11-05T21:26:03Z,2022-05-27T21:51:05Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/65,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/65#issuecomment-1140063427
lsf,1140062844,bryantal,User,2019-11-06T15:54:38Z,2022-05-27T21:49:40Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/34,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/34#issuecomment-1140062844
lsf,1140063595,bryantal,User,2019-11-14T21:32:24Z,2022-05-27T21:51:27Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/73,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/73#issuecomment-1140063595
lsf,1140063596,bryantal,User,2019-11-14T21:32:53Z,2022-05-27T21:51:27Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/73,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/73#issuecomment-1140063596
lsf,1140063448,bryantal,User,2019-11-19T15:41:21Z,2022-05-27T21:51:07Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/66,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/66#issuecomment-1140063448
lsf,1140063449,bryantal,User,2019-11-19T16:39:54Z,2022-05-27T21:51:07Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/66,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/66#issuecomment-1140063449
lsf,1140063520,bryantal,User,2019-11-19T16:40:41Z,2022-05-27T21:51:17Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/70,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/70#issuecomment-1140063520
lsf,1140063258,bryantal,User,2019-12-11T16:13:49Z,2022-05-27T21:50:39Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/55,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/55#issuecomment-1140063258
lsf,1140062761,bryantal,User,2019-12-11T16:17:41Z,2022-05-27T21:49:29Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/30,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/30#issuecomment-1140062761
lsf,1140063351,bryantal,User,2019-12-12T17:27:11Z,2022-05-27T21:50:56Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/62,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/62#issuecomment-1140063351
lsf,1140063059,bryantal,User,2019-12-17T21:03:26Z,2022-05-27T21:50:08Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/44,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/44#issuecomment-1140063059
lsf,1140063669,bryantal,User,2019-12-18T15:06:44Z,2022-05-27T21:51:39Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/78,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/78#issuecomment-1140063669
lsf,1140063470,bryantal,User,2020-01-09T15:49:23Z,2022-05-27T21:51:10Z,https://api.github.com/repos/BCStudentSoftwareDevTeam/lsf/issues/67,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/67#issuecomment-1140063470
