repo,number,title,author,author_type,state,created_at,updated_at,closed_at,comments_count,html_url,days_to_close
lsf,228,Datepicker in Labor Adjustment lets user type in any date they want,bryantal,User,closed,2020-07-23 12:46:13+00:00,2020-07-24T15:32:04Z,2020-07-24 15:32:04+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/228,1.115173611111111
lsf,229,Error on getcompliance function in laborStatusForm.py,bryantal,User,closed,2020-07-23 12:54:47+00:00,2020-07-28T18:22:11Z,2020-07-28 18:22:12+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/229,5.227372685185185
lsf,230,checkForSecondLSFBreak function running with more arguments than what it takes.,bryantal,User,closed,2020-07-23 13:00:21+00:00,2020-07-23T15:17:38Z,2020-07-23 15:17:38+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/230,0.09533564814814814
lsf,231,Fix static asset browser caching,bryantal,User,closed,2020-07-23 13:09:45+00:00,2020-07-30T12:39:00Z,2020-07-30 12:39:00+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/231,6.978645833333333
lsf,232,Error on approving a break term labor status form,bryantal,User,closed,2020-07-23 14:47:02+00:00,2020-07-23T15:08:13Z,2020-07-23 15:08:13+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/232,0.014710648148148148
lsf,233,Missing WLS info from Table in New LSF Page,bryantal,User,closed,2020-07-23 21:31:34+00:00,2020-07-28T21:21:50Z,2020-07-28 21:21:50+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/233,4.993240740740741
lsf,234,Waiting after submitting new LSF forms goes unnoticed,bryantal,User,closed,2020-07-24 13:32:50+00:00,2020-08-21T00:50:18Z,2020-08-21 00:50:18+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/234,27.470462962962962
lsf,235,Usability Enhancement: Labor Status Forms Interface Calendar,bryantal,User,closed,2020-07-24 15:53:16+00:00,2020-07-27T12:33:13Z,2020-07-27 12:33:12+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/235,2.861064814814815
lsf,236,In sidebar it's not clear which tab the user is in,bryantal,User,closed,2020-07-24 15:59:32+00:00,2021-03-23T17:08:22Z,2021-03-23 17:08:22+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/236,242.0478009259259
lsf,237,Admin/Supervisor may not know that they can add multiple students at once.,bryantal,User,closed,2020-07-24 18:23:16+00:00,2020-07-30T19:37:06Z,2020-07-30 19:37:06+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/237,6.051273148148148
lsf,238,My Students/My Department pages need to indicate no data to display,bryantal,User,closed,2020-07-24 20:35:23+00:00,2020-08-21T00:50:43Z,2020-08-21 00:50:43+00:00,3,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/238,27.177314814814814
lsf,239,Error when viewing student in Department Students page,bryantal,User,closed,2020-08-04 18:39:23+00:00,2020-08-05T18:33:53Z,2020-08-05 18:33:53+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/239,0.9961805555555555
lsf,240,Download Button on All Pending Forms Page,bryantal,User,closed,2020-08-06 18:10:24+00:00,2020-08-21T00:50:59Z,2020-08-21 00:50:59+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/240,14.27818287037037
lsf,241,New tab in Supervisor Portal for viewing all student labor status form history,bryantal,User,closed,2020-08-06 18:15:49+00:00,2020-08-31T14:20:38Z,2020-08-31 14:20:38+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/241,24.836678240740742
lsf,242,Adding a status to students in Supervisor Portal,bryantal,User,closed,2020-08-06 19:50:44+00:00,2020-08-21T02:37:05Z,2020-08-21 02:37:05+00:00,5,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/242,14.2821875
lsf,243,%LINK% is incorrect for certain emails,bryantal,User,closed,2020-08-10 15:47:02+00:00,2020-08-21T00:50:30Z,2020-08-21 00:50:30+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/243,10.377407407407407
lsf,244,Download button in Labor History is off the screen/too far to the right,bryantal,User,closed,2020-08-20 19:06:57+00:00,2020-08-26T13:43:57Z,2020-08-26 13:43:57+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/244,5.7756944444444445
lsf,245,Back/Return button (browser/UI) always takes you back to Supervisor Portal,bryantal,User,closed,2020-08-20 19:24:17+00:00,2020-09-20T22:31:14Z,2020-09-20 22:31:14+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/245,31.12982638888889
lsf,246,Manage Administrators Live Selectpicker,bryantal,User,closed,2020-08-20 19:44:45+00:00,2021-01-13T16:49:03Z,2021-01-13 16:49:03+00:00,3,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/246,145.8779861111111
lsf,247,Pending Forms Page Approved Forms Modal Table,bryantal,User,closed,2020-08-20 21:52:52+00:00,2020-08-31T14:20:04Z,2020-08-31 14:20:04+00:00,6,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/247,10.685555555555556
lsf,248,Dummy positions only appearing for Labor admins,bryantal,User,closed,2020-08-21 17:36:42+00:00,2021-02-15T16:58:49Z,2021-02-15 16:58:49+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/248,177.97369212962963
lsf,249,Clarify selectable dates in datepicker,bryantal,User,closed,2020-08-21 17:41:20+00:00,2021-02-03T16:24:51Z,2021-02-03 16:24:51+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/249,165.94688657407409
lsf,250,Placement of approve/approve reluctantly/deny in Overload modal,bryantal,User,closed,2020-08-27 19:44:09+00:00,2020-09-20T22:30:25Z,2020-09-20 22:30:25+00:00,5,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/250,24.11546296296296
lsf,251,Add Status to Labor History,bryantal,User,closed,2020-08-27 20:54:57+00:00,2020-09-08T21:43:15Z,2020-09-08 21:43:15+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/251,12.033541666666666
lsf,252,Labor History sorting is unclear,bryantal,User,closed,2020-08-27 21:05:50+00:00,2020-09-09T12:12:39Z,2020-09-09 12:12:39+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/252,12.629733796296296
lsf,253,Print Button Gives Error and Doesn't Work,bryantal,User,closed,2020-08-28 12:33:40+00:00,2020-08-28T14:46:28Z,2020-08-28 14:46:29+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/253,0.0922337962962963
lsf,254,Old Labor Positions show incorrect number of hours.,bryantal,User,closed,2020-08-30 15:15:09+00:00,2021-01-13T16:47:25Z,2021-01-13 16:47:25+00:00,3,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/254,136.06407407407409
lsf,255,Improving Labor Admin Workflow,bryantal,User,closed,2020-08-31 14:09:05+00:00,2020-09-18T19:58:21Z,2020-09-18 19:58:21+00:00,3,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/255,18.242546296296297
lsf,256,Improve Manage Terms Language,bryantal,User,closed,2020-08-31 14:09:11+00:00,2020-09-07T14:25:52Z,2020-09-07 14:25:52+00:00,4,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/256,7.011585648148148
lsf,257,"Make B#'s, Position Codes, etc. Persist",bryantal,User,closed,2020-08-31 14:09:18+00:00,2020-09-08T21:42:10Z,2020-09-08 21:42:10+00:00,3,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/257,8.314490740740741
lsf,258,Email Template Lacks Reject Reason,bryantal,User,closed,2020-09-01 18:18:43+00:00,2020-09-23T18:37:48Z,2020-09-23 18:37:47+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/258,22.01324074074074
lsf,259,Filtering By ORG and ACCT,bryantal,User,closed,2020-09-02 12:48:06+00:00,2020-09-23T17:22:19Z,2020-09-23 17:22:19+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/259,21.19042824074074
lsf,260,Error On Email to Financial Aid/SAAS,bryantal,User,closed,2020-09-02 12:57:20+00:00,2020-09-20T22:29:05Z,2020-09-20 22:29:05+00:00,3,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/260,18.39704861111111
lsf,261,Term In Email Templates,bryantal,User,closed,2020-09-03 17:02:22+00:00,2020-11-11T17:10:16Z,2020-11-11 17:10:16+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/261,69.00548611111111
lsf,262,Department is not selected when labor status form page reloads,bryantal,User,closed,2020-09-07 17:15:46+00:00,2020-09-18T19:58:30Z,2020-09-18 19:58:30+00:00,3,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/262,11.11300925925926
lsf,263,Student Labor Evaluation (SLE) Refactor,bryantal,User,closed,2020-09-09 14:17:04+00:00,2025-09-11T14:32:18Z,2025-09-11 14:32:18+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/263,1828.0105787037037
lsf,264,Labor Admins Adjusting Approved Forms,bryantal,User,closed,2020-09-09 18:29:21+00:00,2020-09-20T22:31:56Z,2020-09-20 22:31:56+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/264,11.168460648148148
lsf,265,Edit To Student Overload Application,bryantal,User,closed,2020-09-17 21:37:48+00:00,2020-09-23T13:21:04Z,2020-09-23 13:21:04+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/265,5.655046296296296
lsf,266,Financial Aid Emails Destination,bryantal,User,closed,2020-09-18 17:04:57+00:00,2020-09-22T19:56:01Z,2020-09-22 19:56:01+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/266,4.1187962962962965
lsf,267,Overload Shouldn't Be Processed Until Student Confirms,bryantal,User,closed,2020-09-21 15:19:08+00:00,2021-01-13T16:57:55Z,2021-01-13 16:57:55+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/267,114.06859953703703
lsf,268,New Interface For Financial Aid Admin Approving Overload Forms,bryantal,User,closed,2020-09-21 17:55:00+00:00,2021-01-13T17:10:29Z,2021-01-13 17:10:29+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/268,113.96908564814815
lsf,269,Change Email Sender,bryantal,User,closed,2020-09-21 17:59:58+00:00,2021-01-13T17:45:38Z,2021-01-13 17:45:38+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/269,113.9900462962963
lsf,270,Denied Forms Supervisor,bryantal,User,closed,2020-09-24 16:24:36+00:00,2020-11-11T17:19:16Z,2020-11-11 17:19:16+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/270,48.037962962962965
lsf,271,Form Status In Supervisor Portal,bryantal,User,closed,2020-09-24 17:23:35+00:00,2021-01-13T16:54:52Z,2021-01-13 16:54:52+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/271,110.98005787037037
lsf,272,Supervisor Portal Department Dropdown,bryantal,User,closed,2020-09-24 17:48:37+00:00,2021-01-13T16:56:09Z,2021-01-13 16:56:09+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/272,110.96356481481482
lsf,273,"Adjustment web form has None in the Notes field, by default",bryantal,User,closed,2020-09-24 19:22:32+00:00,2020-11-03T16:25:11Z,2020-11-03 16:25:11+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/273,39.87684027777778
lsf,274,Form History Back Button: Incorrect Return on Adjustment Form Submission,bryantal,User,closed,2020-09-25 17:31:43+00:00,2021-01-13T17:17:32Z,2021-01-13 17:17:32+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/274,109.99015046296296
lsf,275,Labor Correction: Missing Field,bryantal,User,closed,2020-09-25 18:35:39+00:00,2021-01-13T16:53:31Z,2021-01-13 16:53:31+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/275,109.92907407407408
lsf,276,Adjustment Forms on the Pending Forms Page,bryantal,User,closed,2020-10-01 16:28:26+00:00,2020-11-11T21:07:06Z,2020-11-11 21:07:06+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/276,41.193518518518516
lsf,277,Adjustment Form Information in Emails,bryantal,User,closed,2020-10-09 13:20:16+00:00,2021-01-28T05:00:03Z,2021-01-28 05:00:03+00:00,6,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/277,110.65262731481481
lsf,278,Change people's names to email links,bryantal,User,closed,2020-10-09 17:20:28+00:00,2021-01-13T17:13:01Z,2021-01-13 17:13:02+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/278,95.99483796296296
lsf,279,The exporter does not include status (nor does it filter out denied forms),bryantal,User,closed,2020-10-15 19:24:10+00:00,2021-01-13T17:11:44Z,2021-01-13 17:11:44+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/279,89.9080324074074
lsf,280,Allow Supervisors to Submit Secondary Forms,bryantal,User,closed,2020-11-20 20:36:45+00:00,2021-01-28T16:03:22Z,2021-01-28 16:03:22+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/280,68.81015046296297
lsf,281,Modifying Start and End Dates on Forms,bryantal,User,closed,2020-12-02 17:25:06+00:00,2021-01-28T14:11:04Z,2021-01-28 14:11:04+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/281,56.86525462962963
lsf,282,Pending Forms Search By Term,bryantal,User,closed,2020-12-02 17:39:45+00:00,2021-12-10T20:37:41Z,2021-12-10 20:37:41+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/282,373.1235648148148
lsf,283,Pending Forms Search By Supervisor,bryantal,User,closed,2020-12-02 17:46:29+00:00,2021-12-10T20:38:21Z,2021-12-10 20:38:21+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/283,373.11935185185183
lsf,284,New Labor Status Form Term Selection,bryantal,User,closed,2020-12-02 20:50:29+00:00,2025-09-11T14:32:19Z,2025-09-11 14:32:19+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/284,1743.7373842592592
lsf,285,Indicate Job Type On Pending Forms Page,bryantal,User,closed,2020-12-04 13:20:31+00:00,2020-12-09T16:34:33Z,2020-12-09 16:34:33+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/285,5.1347453703703705
lsf,286,Missing Options From An Approved Form,bryantal,User,closed,2020-12-10 19:42:25+00:00,2021-01-28T15:05:52Z,2021-01-28 15:05:52+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/286,48.80795138888889
lsf,287,AY Positions Not Recording Correctly,bryantal,User,closed,2020-12-15 16:00:43+00:00,2021-01-29T15:05:24Z,2021-01-29 15:05:24+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/287,44.96158564814815
lsf,288,Overload Modal CSS Breaks in General Search Interface,bryantal,User,closed,2021-01-06 21:52:47+00:00,2021-01-08T17:56:23Z,2021-01-08 17:56:23+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/288,1.8358333333333334
lsf,289,Incorrect sorting of columns on General Search datatable,bryantal,User,closed,2021-01-06 21:53:03+00:00,2021-01-07T19:37:57Z,2021-01-07 19:37:57+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/289,0.9061805555555555
lsf,290,Error on Approve/Deny a Release Form,bryantal,User,closed,2021-01-15 18:49:33+00:00,2021-01-28T05:03:20Z,2021-01-28 05:03:20+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/290,12.426238425925925
lsf,291,Redirecting email replies to labor Office,bryantal,User,closed,2021-01-25 15:35:24+00:00,2021-01-28T04:58:37Z,2021-01-28 04:58:37+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/291,2.5577893518518517
lsf,292,Adding job descriptions to LSF,bryantal,User,closed,2021-01-27 15:49:52+00:00,2025-09-11T14:32:19Z,2025-09-11 14:32:19+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/292,1687.9461458333333
lsf,293,Add Job Descriptions to Email Templates,bryantal,User,open,2021-01-29 14:28:47+00:00,2025-12-10T16:28:51Z,,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/293,
lsf,294,Errors in test_alterLSF.py,bryantal,User,closed,2021-02-01 22:50:41+00:00,2021-03-23T17:15:23Z,2021-03-23 17:15:23+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/294,49.76715277777778
lsf,295,Investigate Secondary form problem,bryantal,User,closed,2021-02-01 22:53:31+00:00,2021-02-15T16:55:36Z,2021-02-15 16:55:36+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/295,13.75144675925926
lsf,296,Validate New Overload workflow,bryantal,User,closed,2021-02-01 23:02:45+00:00,2025-09-11T14:32:20Z,2025-09-11 14:32:20+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/296,1682.6455439814815
lsf,297,Handle SNOLAB position,bryantal,User,closed,2021-02-11 17:19:20+00:00,2021-12-10T20:39:24Z,2021-12-10 20:39:24+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/297,302.1389351851852
lsf,298,Give LSF Admins visibility into student overload approval,bryantal,User,closed,2021-02-11 17:23:37+00:00,2025-09-11T14:32:20Z,2025-09-11 14:32:20+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/298,1672.8810532407408
lsf,299,"Student Overload form ""request for over 20 hours"" checkbox only appear when total hours is over 20",bryantal,User,closed,2021-02-12 19:11:35+00:00,2021-02-17T12:59:47Z,2021-02-17 12:59:47+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/299,4.741805555555556
lsf,300,ERROR when sending Financial Aid email for Overload form,bryantal,User,closed,2021-02-12 19:20:22+00:00,2021-02-16T15:17:52Z,2021-02-16 15:17:52+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/300,3.8315972222222223
lsf,301,"Labor Admin ""Approve"" and ""Deny"" Overload Form",bryantal,User,closed,2021-02-12 19:29:49+00:00,2021-02-17T14:26:25Z,2021-02-17 14:26:25+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/301,4.789305555555556
lsf,302,Reformat ckeditor.js,bryantal,User,closed,2021-02-12 21:37:05+00:00,2021-12-10T20:40:25Z,2021-12-10 20:40:25+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/302,300.96064814814815
lsf,303,Problem submitting secondary forms,bryantal,User,closed,2021-02-17 15:21:51+00:00,2021-05-05T15:30:40Z,2021-05-05 15:30:40+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/303,77.00612268518519
lsf,304,Test Labor Status Form Creation,bryantal,User,closed,2021-02-17 16:06:51+00:00,2021-12-10T20:41:08Z,2021-12-10 20:41:08+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/304,296.19047453703706
lsf,305,Test Overload Form Workflow,bryantal,User,closed,2021-02-17 16:08:09+00:00,2025-09-11T14:32:21Z,2025-09-11 14:32:21+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/305,1666.9334722222222
lsf,306,#306: Labor Admin Overload Visibility,bryantal,User,closed,2021-02-17 16:43:54+00:00,2025-09-11T14:33:10Z,2025-09-11 14:33:10+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/306,1666.909212962963
lsf,307,"Add A ""Job Search"" Interface to the Student Portal",bryantal,User,open,2021-03-02 15:13:20+00:00,2025-09-12T18:25:22Z,,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/307,
lsf,308,Secondary Labor Status Form Submission Fails,bryantal,User,closed,2021-04-12 18:04:05+00:00,2021-05-05T15:30:19Z,2021-05-05 15:30:19+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/308,22.893217592592592
lsf,309,Error in checktotalhours,bryantal,User,closed,2021-04-14 13:10:04+00:00,2021-12-07T21:10:36Z,2021-12-07 21:10:36+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/309,237.3337037037037
lsf,310,New Labor Status Form Add Student Button Error,bryantal,User,closed,2021-04-26 15:31:49+00:00,2021-06-04T15:52:46Z,2021-06-04 15:52:46+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/310,39.01454861111111
lsf,311,Formatting termManagement.js and termManagement.html,bryantal,User,closed,2021-05-14 18:03:06+00:00,2025-09-11T14:33:59Z,2025-09-11 14:33:59+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/311,1580.8547800925926
lsf,312,"Formatting studentOverloadApp.js, studentOverloadApp.html, and studentOverloadApp.css",bryantal,User,closed,2021-05-14 18:32:57+00:00,2025-09-11T14:33:59Z,2025-09-11 14:33:59+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/312,1580.834050925926
lsf,313,Formatting sidebar.js,bryantal,User,closed,2021-05-14 18:41:37+00:00,2025-09-11T14:33:59Z,2025-09-11 14:33:59+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/313,1580.8280324074074
lsf,314,"Formatting adminManagement.js, adminManagement.html, and adminManagement.css",bryantal,User,closed,2021-05-14 18:45:27+00:00,2025-09-11T14:34:00Z,2025-09-11 14:34:00+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/314,1580.8253819444444
lsf,315,"Formatting search.js, search.html and search.css",bryantal,User,closed,2021-05-14 18:46:59+00:00,2025-09-11T14:34:00Z,2025-09-11 14:34:00+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/315,1580.8243171296297
lsf,316,"Formatting allPendingForms.js, allPendingForms.html, and allPendingForms.css",bryantal,User,closed,2021-05-14 18:51:32+00:00,2025-09-11T14:34:00Z,2025-09-11 14:34:00+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/316,1580.8211574074073
lsf,317,"Formatting alterLSF.js, alterLSF.html and alterLSF.css",bryantal,User,closed,2021-05-17 15:16:53+00:00,2025-09-11T14:34:01Z,2025-09-11 14:34:01+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/317,1577.9702314814815
lsf,318,Formatting emailTemplates.js and emailTemplates.html,bryantal,User,closed,2021-05-17 15:38:49+00:00,2025-09-11T14:34:01Z,2025-09-11 14:34:01+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/318,1577.955
lsf,319,"Formatting manageDepartments.js, manageDepartments.html and manageDepartments.css",bryantal,User,closed,2021-05-17 15:39:18+00:00,2025-09-11T14:34:02Z,2025-09-11 14:34:02+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/319,1577.9546759259258
lsf,320,"Formatting LaborStatusForm.html, LaborStatusForm.js and LaborStatusForm.css",bryantal,User,closed,2021-05-17 15:45:39+00:00,2025-09-11T14:34:02Z,2025-09-11 14:34:02+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/320,1577.9502662037037
lsf,321,"Formatting financialAidOverload.js, financialAidOverload.html, financialAidOverload.css",bryantal,User,closed,2021-05-17 15:51:03+00:00,2025-09-11T14:34:02Z,2025-09-11 14:34:02+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/321,1577.9465162037036
lsf,322,"Formatting LaborReleaseForm.js, laborReleaseForm.html and laborReleaseForm.css",bryantal,User,closed,2021-05-17 15:54:15+00:00,2025-09-11T14:34:03Z,2025-09-11 14:34:03+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/322,1577.9443055555555
lsf,323,"Formatting index.js, index.html, and index.css",bryantal,User,closed,2021-05-17 16:06:13+00:00,2025-09-11T14:34:03Z,2025-09-11 14:34:03+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/323,1577.9359953703704
lsf,324,Formatting laborhistory.js,bryantal,User,closed,2021-05-18 15:44:41+00:00,2025-09-11T14:34:04Z,2025-09-11 14:34:04+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/324,1576.950960648148
lsf,325,Show Position Description When Submitting Labor Status Form,bryantal,User,open,2021-05-18 18:39:46+00:00,2025-09-12T18:24:06Z,,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/325,
lsf,326,Allow Admins to Adjust Department,bryantal,User,closed,2021-08-25 13:08:15+00:00,2021-12-10T20:43:11Z,2021-12-10 20:43:11+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/326,107.31592592592592
lsf,327,New Feature to Allow Supervisors to View Upcoming Labor Status Forms,bryantal,User,closed,2021-12-10 20:36:29+00:00,2025-09-11T14:40:39Z,2025-09-11 14:40:39+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/327,1370.7528935185185
lsf,328,Student Labor Evaluations midyear evaluations,bryantal,User,closed,2022-01-07 20:36:53+00:00,2022-04-12T15:22:39Z,2022-04-12 15:22:39+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/328,94.7817824074074
lsf,329,Transcript comments/Submit as Final Evaluation bug in Student Labor Evaluations,bryantal,User,closed,2022-04-12 15:27:36+00:00,2025-09-11T14:34:25Z,2025-09-11 14:34:25+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/329,1247.9630671296297
lsf,330,"Connect LSF to LinkedIn and converting ""transcripts"" to ""resumes""",bryantal,User,open,2022-04-19 13:56:27+00:00,2025-09-12T18:25:17Z,,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/330,
lsf,331,Integrate dates into LSF logic for Academic Year,bryantal,User,closed,2022-04-19 14:04:59+00:00,2025-09-11T14:35:04Z,2025-09-11 14:35:04+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/331,1241.0208912037037
lsf,332,Update the Department table at some interval,bryantal,User,closed,2022-04-19 18:16:39+00:00,2025-09-11T14:34:45Z,2025-09-11 14:34:45+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/332,1240.8459027777778
lsf,333,"SLE ""Save for Later"" resets the total score",bryantal,User,closed,2022-04-27 14:32:05+00:00,2025-09-11T14:34:36Z,2025-09-11 14:34:36+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/333,1233.0017476851851
lsf,1,dummy issue,bryantal,User,closed,2022-05-27 21:48:09+00:00,2022-05-27T21:48:10Z,2022-05-27 21:48:10+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/1,1.1574074074074073e-05
lsf,60,dummy issue,bryantal,User,closed,2022-05-27 21:50:50+00:00,2022-05-27T21:50:50Z,2022-05-27 21:50:50+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/60,0.0
lsf,77,dummy issue,bryantal,User,closed,2022-05-27 21:51:36+00:00,2022-05-27T21:51:37Z,2022-05-27 21:51:37+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/77,1.1574074074074073e-05
lsf,164,dummy issue,bryantal,User,closed,2022-05-27 21:55:30+00:00,2022-05-27T21:55:30Z,2022-05-27 21:55:30+00:00,0,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/164,0.0
lsf,344,Fix Labor history ordering,sheggen,User,closed,2022-08-09 15:18:05+00:00,2024-04-02T18:17:43Z,2024-04-02 18:17:43+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/344,602.1247453703704
lsf,345,Department dropdown is unsearchable,sheggen,User,closed,2022-08-09 15:20:10+00:00,2022-09-02T13:48:23Z,2022-09-02 13:48:23+00:00,2,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/345,23.936261574074074
lsf,348,Labor history does not show contract dates,sheggen,User,closed,2022-08-11 13:48:23+00:00,2025-09-11T14:41:07Z,2025-09-11 14:41:07+00:00,1,https://github.com/BCStudentSoftwareDevTeam/lsf/issues/348,1127.0366203703704
