repo,number,title,author,author_type,state,created_at,updated_at,closed_at,comments_count,html_url,days_to_close
cas,87,dummy issue,bryantal,User,closed,2021-06-01 13:51:56+00:00,2021-06-01T13:51:56Z,2021-06-01 13:51:56+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/87,0.0
cas,97,dummy issue,bryantal,User,closed,2021-06-01 13:52:24+00:00,2021-06-01T13:52:24Z,2021-06-01 13:52:24+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/97,0.0
cas,126,dummy issue,bryantal,User,closed,2021-06-01 13:53:54+00:00,2021-06-01T13:53:54Z,2021-06-01 13:53:54+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/126,0.0
cas,127,dummy issue,bryantal,User,closed,2021-06-01 13:53:56+00:00,2021-06-01T13:53:56Z,2021-06-01 13:53:56+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/127,0.0
cas,141,dummy issue,bryantal,User,closed,2021-06-01 13:54:45+00:00,2021-06-01T13:54:46Z,2021-06-01 13:54:46+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/141,1.1574074074074073e-05
cas,161,dummy issue,bryantal,User,closed,2021-06-01 13:55:54+00:00,2021-06-01T13:55:54Z,2021-06-01 13:55:54+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/161,0.0
cas,188,dummy issue,bryantal,User,closed,2021-06-01 13:57:30+00:00,2021-06-01T13:57:31Z,2021-06-01 13:57:31+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/188,1.1574074074074073e-05
cas,202,dummy issue,bryantal,User,closed,2021-06-01 13:58:16+00:00,2021-06-01T13:58:16Z,2021-06-01 13:58:16+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/202,0.0
cas,208,dummy issue,bryantal,User,closed,2021-06-01 13:58:35+00:00,2021-06-01T13:58:35Z,2021-06-01 13:58:35+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/208,0.0
cas,223,dummy issue,bryantal,User,closed,2021-06-01 13:59:25+00:00,2021-06-01T13:59:26Z,2021-06-01 13:59:26+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/223,1.1574074074074073e-05
cas,228,dummy issue,bryantal,User,closed,2021-06-01 13:59:40+00:00,2021-06-01T13:59:40Z,2021-06-01 13:59:40+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/228,0.0
cas,229,dummy issue,bryantal,User,closed,2021-06-01 13:59:42+00:00,2021-06-01T13:59:42Z,2021-06-01 13:59:42+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/229,0.0
cas,238,dummy issue,bryantal,User,closed,2021-06-01 14:00:09+00:00,2021-06-01T14:00:09Z,2021-06-01 14:00:09+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/238,0.0
cas,248,dummy issue,bryantal,User,closed,2021-06-01 14:00:45+00:00,2021-06-01T14:00:45Z,2021-06-01 14:00:45+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/248,0.0
cas,390,Footer Does not Span to Bottom of the Page,zachneill,User,closed,2021-06-03 15:53:47+00:00,2024-09-19T14:33:54Z,2024-09-19 14:33:54+00:00,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/390,1203.944525462963
cas,393,Special Topics Course Faculty Credit Load not displaying all options in Course management,escalerapadronl,User,closed,2021-06-04 14:00:48+00:00,2021-11-17T20:01:21Z,2021-11-17 20:01:21+00:00,2,https://github.com/BCStudentSoftwareDevTeam/cas/issues/393,166.25038194444446
cas,400,Accessibility dropdown Previewer ,gastonjarju,User,open,2021-06-08 19:59:04+00:00,2021-06-08T19:59:34Z,,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/400,
cas,403,Tracker table elements need borders.,Sandesh-L,User,open,2021-06-09 16:42:00+00:00,2021-06-10T15:31:27Z,,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/403,
cas,405,Unable to view room schedule in Building Management,Sandesh-L,User,open,2021-06-09 19:01:18+00:00,2021-06-09T19:01:18Z,,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/405,
cas,406,X button in edit crosslisted courses in course management takes you to the courses page,zachneill,User,closed,2021-06-10 14:23:38+00:00,2022-08-01T14:52:18Z,2022-08-01 14:52:18+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/406,417.0199074074074
cas,408,Change Language For Special Topics Course Requests Page,bryantal,User,open,2021-06-10 15:29:42+00:00,2021-06-10T15:31:35Z,,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/408,
cas,409,Make Special Topics Course Request Approval Process More Clear,bryantal,User,open,2021-06-10 15:41:34+00:00,2021-06-10T15:42:45Z,,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/409,
cas,410,"footer overlaps with courses, term management buttons",zachneill,User,closed,2021-06-10 17:35:00+00:00,2024-09-19T14:33:34Z,2024-09-19 14:33:34+00:00,2,https://github.com/BCStudentSoftwareDevTeam/cas/issues/410,1196.8740046296296
cas,412,Admins are not able to assign rooms in the room preferences page.,Sandesh-L,User,open,2021-06-11 18:50:17+00:00,2021-06-11T18:50:17Z,,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/412,
cas,414,Instructor names aren't shown on room preferences page.,Sandesh-L,User,open,2021-06-11 19:03:42+00:00,2021-06-11T20:35:15Z,,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/414,
cas,415,"Edit course, Instructor select dropdown usability",sheggen,User,open,2021-10-04 13:37:30+00:00,2021-10-04T13:37:30Z,,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/415,
cas,416,"Sort and Selectpicker in the Room selector, Edit course UI",sheggen,User,open,2021-10-04 13:40:04+00:00,2021-10-04T13:40:04Z,,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/416,
cas,418, Ensure that lists are sorted alphabetically (where desired) and not by ID,bryantal,User,open,2021-11-17 19:55:59+00:00,2022-01-31T18:54:41Z,,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/418,
cas,419,CAS: crosslisted functionality broken in admin page,mupotsal,User,open,2022-01-27 21:20:32+00:00,2022-01-27T21:21:15Z,,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/419,
cas,424,Sequencing table only goes to 2020,sheggen,User,open,2022-09-12 15:18:52+00:00,2022-09-12T15:18:52Z,,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/424,
cas,425,Content is not reachable in the sidebar,sheggen,User,open,2022-09-12 15:45:37+00:00,2022-09-12T15:45:37Z,,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/425,
cas,426,Imported Courses and new courses with the same course name can't have different sections #408,sheggen,User,open,2023-04-05 18:45:16+00:00,2023-04-05T18:45:16Z,,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/426,
cas,427,Curriculum plan data into sequencing tables,AndersonStettner,User,open,2023-05-18 14:42:05+00:00,2023-05-18T14:42:05Z,,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/427,
cas,430,Add an Open Educational Resources (OER) selector ,sheggen,User,closed,2024-07-12 12:59:03+00:00,2025-12-05T18:43:56Z,2025-12-05 18:43:56+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/430,511.23950231481484
cas,431,Indicate course releases,sheggen,User,open,2024-09-05 13:36:22+00:00,2024-09-05T13:36:42Z,,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/431,
cas,432,Dual Scrolling between the sidebar and body makes the menu go invisible.,sheggen,User,closed,2024-09-19 14:40:01+00:00,2024-12-20T21:18:01Z,2024-12-20 21:18:01+00:00,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/432,92.27638888888889
cas,433,Hello,Cedrick-J,User,open,2024-10-04 22:09:52+00:00,2024-10-04T22:09:52Z,,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/433,
cas,435,Design New Interface with list of all classes at particular times,Karina-Agliullova,User,open,2026-02-16 20:09:07+00:00,2026-02-16T20:09:49Z,,1,https://github.com/BCStudentSoftwareDevTeam/cas/issues/435,
cas,436,Proposed blocks need removed,sheggen,User,open,2026-08-01 15:00:01+00:00,2026-08-01T15:00:01Z,,0,https://github.com/BCStudentSoftwareDevTeam/cas/issues/436,
